lr,lc,rc,ld,rd,lnnz,rnnz,lr*lc,lc*rc,lr*rc,lr*lc*rc,ld*rd,lr*rc*ld*rd,lr*lc*rc*ld*rd,sp_smdm,bz_smsm,bz_smdm
54986,14587,17892,0.00013363,0.15,107182,39148904,802080782,260990604,983809512,14350829351544,2.00445e-05,19719.969763284,287655198.9370237,19998,26793,30547
84555,83918,22255,0.00182521,0.03,12951257,56030479,7095686490,1867595090,1881771525,157914502834950,5.47563e-05,103038.8461543575,8646813891.581373,648800,306278,1733734
114116,19946,2585,0.00160539,0.27,3654144,13923102,2276157736,51560410,294989860,5883867747560,0.0004334553,127864.91826325799,2550393659.678944,28996,55910,73057
71630,54634,1408,0.00296184,0.3,11591069,23091874,3913433420,76924672,100855040,5510114255360,0.0008885519999999999,89614.94750207999,4896023041.828638,28668,49367,93014
18829,7341,36671,0.02533638,0.25,3502645,67309410,138223689,269201811,690478259,5068800899319,0.006334095,4373554.887940605,32106266432.37198,182188,247841,666427
26889,71999,9831,0.00370564,0.01,7174091,7078480,1935981111,707822169,264345759,19032630302241,3.70564e-05,9795.702183807602,705280761.5319633,106373,29793,378972
128577,13435,1547,0.00860544,0.23,14865353,4781979,1727431995,20783945,198908619,2672337296265,0.0019792512,393690.1228460928,5289226800.437258,69849,59866,154137
94579,26926,7130,0.00182521,0.27,4648272,51843188,2546634154,191982380,674348270,18157501518020,0.0004928067000000001,332323.345589409,8948138403.340427,96287,158399,210221
89300,62672,2675,0.00370564,0.2,20739217,33537183,5596609600,167647600,238877500,14970930680000,0.0007411280000000001,177038.80382000003,11095375913.007042,152981,126078,344275
99044,73254,1425,0.00296184,0.15,21489714,15659006,7255369176,104386950,141137700,10338901075800,0.00044427599999999996,62704.092805199994,4593325614.35212,79985,60919,197743
9399,66337,15140,0.00013363,0.03,83327,30132156,623501463,1004342180,142300860,9439812149820,4.0089e-06,570.469917654,37843262.9274134,13616,3220,19768
87206,11318,3155,0.00160539,0.25,1584568,8930147,986997508,35708290,275134930,3113977137740,0.0004013475,110424.716318175,1249786939.2891047,12204,39491,31902
50934,66250,15893,0.00491597,0.03,16588394,31588707,3374377500,1052911250,809494062,53628981607500,0.0001474791,119383.4557191042,7909153941.390654,415649,166783,1429942
74758,70969,1479,0.00031941,0.15,1694668,15753736,5305500502,104963151,110567082,7846835242458,4.79115e-05,5297.434749243001,375953646.7190265,5916,20893,17385
86717,41736,3127,0.00078778,0.13,2851196,16971095,3619220712,130508472,271164059,11317303166424,0.0001024114,27770.2909118726,1159020861.4979148,25575,44749,57095
134963,50115,3152,0.00018467,0.15,1249062,23699508,6763670745,157962480,425403376,21319090188240,2.77005e-05,11783.886216888,590549457.7593422,18037,40413,33561
46242,36529,1934,0.00082282,0.2,1389925,14131215,1689174018,70647086,89432028,3266862550812,0.00016456400000000002,14717.292255792003,537607968.8118261,4796,13070,16240
119596,15184,2537,0.00952101,0.17,17289871,6549136,1815945664,38521808,303415052,4607054149568,0.0016185717,491099.0165212284,7456847466.858333,130484,107167,296533
39751,9041,20031,0.00018467,0.2,66377,36224403,359388791,181100271,796252281,7198916872521,3.6934e-05,29408.781746454002,265884795.76969063,18206,25557,24320
74861,3761,13194,0.00082282,0.13,231685,6451839,281552221,49622634,987716034,3714800003874,0.00010696660000000001,105652.6259224644,397359526.09438866,12848,28764,27256
50024,20037,8913,0.00182521,0.27,1829576,48222376,1002330888,178589781,445863912,8933775204744,0.0004928067000000001,219724.7231218104,4402624277.191715,38775,84144,91616
77588,7012,13176,0.00108175,0.17,588548,15707328,544047056,92390112,1022299488,7168364009856,0.0001838975,187998.32009448003,1318244220.5024939,22254,76503,54712
121993,53221,11925,0.00019487,0.005,1265219,3173431,6492589453,634660425,1454766525,77424129227025,9.7435e-07,1417.45176363375,75438200.31235181,46833,5798,128483
126989,67460,7212,0.00041097,0.13,3520680,63253426,8566677940,486521520,915844668,61782881303280,5.34261e-05,48930.0088170348,3300818394.797168,102350,142897,199807
115832,21498,17887,0.00108175,0.15,2693822,57682133,2490156336,384534726,2071886984,44541426382032,0.0001622625,336189.5617413,7227403198.314467,149099,304753,337909
51310,66327,13468,8.429e-05,0.07,286863,62532293,3403238370,893292036,691043080,45834814367160,5.9003e-06,4077.361484924,270439155.2105541,39139,33783,60193
131972,55300,2384,8.429e-05,0.25,615158,32968910,7298051600,131835200,314621248,17398555014400,2.10725e-05,6629.8562484799995,366631050.540944,16749,32219,14840
13603,10089,26357,8.429e-05,0.15,11568,39888940,137240667,265915773,358534271,3617252260119,1.2643499999999998e-05,4533.128055388499,45734728.95081457,3757,3763,6336
8877,3484,43992,0.00031941,0.3,9881,45990272,30927468,153268128,390516984,1360561172256,9.5823e-05,37420.508957832004,130373053.20908669,19359,8109,16409
27624,52458,15862,0.00163948,0.005,2375820,4160472,1449099792,832088796,438171888,22985620900704,8.1974e-06,3591.8702346912005,188422328.77143097,59642,13549,216479
113491,42518,3849,0.00163948,0.2,7911293,32733423,4825410338,163651782,436826859,18573004390962,0.00032789600000000005,143233.77975866402,6090013847.778876,102140,113186,210519
50762,86228,9706,0.01084252,0.0005,47459485,418503,4377105736,836928968,492695972,42484188273616,5.42126e-06,2671.0329651647203,230317830.5202235,723059,11979,2416551
27348,47832,5357,0.00082487,0.17,1079063,43565662,1308109536,256236024,146503236,7007542784352,0.00014022790000000002,20543.841127484404,982653008.809834,10260,21240,44795
145187,329,915,0.02533638,0.07,1213491,21132,47766523,301035,132846105,43706368545,0.0017735466,235608.757845993,77515281.3313317,3463,4018,3525
37622,36955,6996,0.00163948,0.15,2279445,38783402,1390321010,258537180,263203512,9726685785960,0.000245922,64727.534078064,2392006021.854855,23146,48353,89328
42382,53674,3279,0.00056263,0.2,1279906,35208943,2274811468,175997046,138970578,7459106803572,0.00011252600000000001,15637.803260028002,839343452.178743,7634,18861,33676
16099,54215,4437,0.00034241,0.17,298866,40895601,872807285,240551955,71431263,3872645923545,5.8209700000000006e-05,4157.992389851101,225425557.41577744,5164,7928,10965
87665,48729,17510,0.00296184,0.0005,12652686,426640,4271827785,853244790,1535014150,74799704515350,1.48092e-06,2273.233155018,110772378.41087212,495255,9790,1316121
81183,42831,5905,0.00082185,0.05,2857768,12647276,3477149073,252917055,479385615,20532565276065,4.10925e-05,19699.1533843875,843734438.606701,38783,50413,108422
13215,37014,43155,0.00370564,0.01,1812736,15973788,489140010,1597339170,570293325,21108837131550,3.70564e-05,21133.017568530002,782217512.2815694,113954,46605,432817
58665,5597,29984,0.02533638,0.15,8319487,25174495,328348005,167820448,1759011360,9845186581920,0.0038004569999999997,6685047.03619152,37416208261.563934,390087,403301,1315589
45905,49663,2602,0.00082487,0.15,1880558,19387924,2279780015,129223126,119444810,5931987599030,0.0001237305,14778.966063705,733967791.6217815,7732,16608,28578
119068,16505,16260,0.00108175,0.13,2126011,34892418,1965217340,268371300,1936045680,31954433948400,0.0001406275,272261.26386420004,4493672160.078621,100324,232630,252763
37912,55799,16428,0.00041097,0.03,869404,27501373,2115451688,916665972,622818336,34752640330464,1.2329099999999999e-05,7678.7895463775985,428468777.89832366,31704,35274,102659
29273,47975,30238,0.00018467,0.01,259353,14507068,1404372175,1450668050,885156974,42465405827650,1.8467e-06,1634.6193838857998,78420864.94192125,40627,9360,78623
65650,18087,19824,0.00491597,0.05,5837537,17929190,1187411550,358556688,1301445600,23539246567200,0.00024579850000000004,319893.37631160003,5785911497.34791,198283,176750,630627
94087,88687,10808,0.00082185,0.07,6857851,67103577,8344293769,958529096,1016892296,90185127055352,5.75295e-05,58501.305342732,5188305266.930873,203999,207818,476947
108444,591,18014,0.01084252,0.1,694959,1064736,64090404,10646274,1953510216,1154524537656,0.001084252,2118097.358718432,1251795539.0025933,32534,66910,88239
25990,4298,32818,0.00019487,0.27,21773,38093822,111705020,141051764,852939820,3665935346360,5.2614900000000003e-05,44877.34333531801,192882821.6551968,21544,20527,26381
141815,72084,4985,0.00182521,0.15,18658731,53907250,10222592460,359338740,706947775,50959623413100,0.0002737815,193549.2222611625,13951802137.473637,362039,228512,680403
81769,27614,21821,0.00160539,0.05,3624945,30128791,2257969166,602565094,1784281349,49271145171286,8.026950000000001e-05,143223.3717435555,3954970187.3265414,156855,189688,470356
113223,10018,11357,0.00082487,0.23,935663,26169939,1134268014,113774426,1285873611,12881881834998,0.0001897201,243956.07006628113,2443951909.924004,37470,138725,79329
45618,54388,7874,0.01084252,0.07,26901567,29979312,2481071784,428251112,359196132,19535959227216,0.0007589764,272621.38715928484,14827332004.819183,330980,141955,1080030
63894,38439,4471,0.00860544,0.27,21135422,46407078,2456021466,171860769,285670074,10980871974486,0.0023234688000000002,663745.5040326912,25513713429.51262,169961,211908,486512
106923,44899,8525,0.01084252,0.15,52052697,57416751,4800735777,382763975,911518575,40926272498925,0.001626378,1482473.75697135,66561589214.25664,1184739,712082,2760805
37515,49256,17206,0.00082282,0.07,1520477,59327094,1847838840,847498736,645483090,31793915081040,5.7597400000000005e-05,37178.147727966,1831246844.4886937,64578,82099,175401
57221,61539,20390,0.00182521,0.005,6427228,6274107,3521323119,1254780210,1166736190,71799778396410,9.12605e-06,10647.692806749501,655248367.6345575,214583,48037,705863
73918,20432,14602,0.00108175,0.05,1633797,14918346,1510292576,298348064,1079350636,22053292194752,5.408750000000001e-05,58379.37752465001,1192807441.583649,47641,78164,143737
32352,73752,28061,0.00163948,0.01,3911935,20695721,2386024704,2069554872,907829472,66954239218944,1.63948e-05,14883.6826275456,1097701361.1467433,174420,75940,594605
19053,5909,27521,0.00031941,0.17,35965,27650357,112584177,162621589,524357613,3098429135217,5.4299700000000005e-05,28472.461078616103,168243772.51354253,15847,10775,16635
142193,76384,6370,1.651e-05,0.07,179321,34060442,10861270112,486566080,905769410,69186290613440,1.1557e-06,1046.797707137,79958596.0619526,26112,14944,27202
53503,57268,1850,0.00860544,0.3,26367431,31798087,3064009804,105945800,98980550,5668418137400,0.002581632,255531.35525760002,14633769652.892237,72508,107265,250221
93935,73922,13905,0.00034241,0.005,2377694,5139488,6943863070,1027885410,1306166175,96554415988350,1.7120500000000002e-06,2236.22179990875,165305987.89285463,77431,14305,228101
18107,12950,22537,0.00015297,0.23,35872,67129085,234485650,291854150,408077459,5284603094050,3.51831e-05,14357.4300477429,185928719.11827058,33063,26974,9846
1882,96408,20517,0.00082282,0.03,149344,59340961,181439856,1978002936,38612994,3722601525552,2.46846e-05,953.1463116924,91890929.6176409,27235,4887,42025
111945,49638,6764,0.01084252,0.01,60249528,3357904,5556725910,335751432,757195980,37585694055240,0.00010842519999999999,82099.125570696,4075236395.078208,1071806,134543,2551712
38161,17898,18304,0.00056263,0.15,384302,49144312,683005578,327604992,698498944,12501734099712,8.43945e-05,58949.469129408004,1055077598.4781445,33311,62884,46874
23590,50019,790,0.01084252,0.3,12793700,11868472,1179948210,39515010,18636100,932159085900,0.003252756,60618.6860916,3032086059.6157403,13706,21601,51898
44607,19677,39166,0.00952101,0.005,8357244,3853527,877731939,770669382,1747077762,34377249122874,4.760505e-05,83169.7242138981,1636530663.3568728,477671,92943,1688947
25512,3189,29064,0.02533638,0.03,2061768,2781105,81357768,92685096,741480768,2364582169152,0.0007600914,563593.1550221952,1797298571.3657804,73782,61628,304982
69020,29619,10640,0.00160539,0.05,3281969,15758694,2044303380,315146160,734372800,21751387963200,8.026950000000001e-05,58947.737469600004,1745973036.1120825,63950,82509,198465
11367,36617,26881,0.00041097,0.01,171068,9843198,416225439,984301577,305556327,11188556025759,4.1097e-06,1255.7448370719,45981608.69906176,20275,3148,45305
46820,35088,10000,0.00056263,0.13,924313,45617340,1642820160,350880000,468200000,16428201600000,7.31419e-05,34245.037580000004,1201589878.6070402,16832,59092,56663
38268,81011,14807,0.00047003,0.03,1457165,35986213,3100128948,1199529877,566634276,45903609333036,1.41009e-05,7990.0532624484,647282204.8442073,43058,46217,147897
132093,55926,7122,0.00082282,0.15,6078625,59750458,7387433118,398304972,940766346,52613298666396,0.000123423,116112.204722358,6493691161.302594,160321,201807,326035
51899,68702,24643,0.00082487,0.005,2941198,8465346,3565565098,1693023386,1278947057,87866220710014,4.12435e-06,5274.825294537951,362391047.38534623,121013,27109,413429
18531,49721,8755,0.00056263,0.07,518413,30473466,921379851,435307355,162238905,8066680595505,3.938410000000001e-05,6389.633258410501,317698955.2414285,10840,15634,30314
100503,41730,17765,0.00082282,0.001,3450970,741384,4193990190,741333450,1785435795,74506235725350,8.2282e-07,1469.0922808419,61305220.87953249,145298,3884,407447
124443,1564,13001,0.00860544,0.13,1675223,2644071,194628852,20333564,1617883443,2530369704852,0.0011187072,1809937.85644489,2830742807.479808,49398,135082,147560
534,13928,46240,0.00078778,0.1,5865,64406972,7437552,644030720,24692160,343912404480,7.8778e-05,1945.19898048,27092731.40012544,3492,3056,6862
54171,69049,4887,0.00952101,0.2,35613115,67501922,3740453379,337442463,264733677,18279595663173,0.001904202,504106.397210754,34808042621.005356,300309,263237,889858
77181,35387,4599,0.00015297,0.13,417799,21158611,2731204047,162744813,354955419,12560807412153,1.98861e-05,7058.6789577759,249785472.27881575,14238,16480,24822
107023,12778,6673,0.01084252,0.23,14828725,19615203,1367539894,85267594,714164479,9125593712662,0.0024937796,1780968.8087748284,22757219438.524757,249153,264912,603895
26151,48158,4480,0.00370564,0.005,4666996,1078821,1259379858,215747840,117156480,5642021763840,1.85282e-05,2170.698692736,104536507.6447803,28736,5921,110020
5039,15645,35277,0.00082282,0.1,64872,55191732,78835155,551908665,177760803,2781067762935,8.228200000000001e-05,14626.514392446003,228831817.6698177,10211,12864,20941
6114,42664,21141,0.00370564,0.07,966637,63139837,260847696,901959624,129256074,5514581141136,0.00025939480000000003,33528.3534640152,1430453672.1887445,32353,23173,116566
142799,91268,3641,0.00019487,0.2,2539749,66471738,13032979132,332306788,519931159,47453077019612,3.8974e-05,20263.796990866,1849436223.7623582,54365,86090,72686
20374,10310,31417,0.00018467,0.05,38792,16196325,210055940,323909270,640089958,6599327466980,9.2335e-06,5910.270627193,60934890.166359834,15377,4131,19563
66970,42015,17454,0.00034241,0.07,963482,51334084,2813744550,733329810,1168894380,49111097375700,2.3968700000000003e-05,28016.878725906,1177129159.6689408,56459,82683,125932
90343,3655,18815,0.00108175,0.2,357278,13757150,330203665,68768825,1699803545,6212781956975,0.00021635000000000003,367752.49696075,1344135376.3915415,25967,82586,54877
91534,90483,8372,0.00056263,0.005,4659902,3787658,8282270922,757523676,766322648,69339172158984,2.8131500000000003e-06,2155.7805572212,195061492.15904588,93334,14965,255064
89398,60028,20137,0.00952101,0.0005,51094075,604412,5366383144,1208783836,1800207526,108062857370728,4.760505e-06,8569.896928560629,514433772.8276375,2301706,36508,5881714
96832,17872,6773,0.00082487,0.15,1427529,18159347,1730581504,121047056,655843136,11721228526592,0.0001237305,81147.799138848,1450273466.2094913,27585,84182,66658
128372,79220,6917,0.00047003,0.03,4780060,16440271,10169629840,547964740,887949124,70343329603280,1.41009e-05,12520.8818026116,991904256.4028909,108521,73866,257517
88618,85186,4158,0.00082282,0.005,6211553,1771071,7549012948,354203388,368473644,31388795837784,4.1141e-06,1515.9374187804003,129136644.95622717,61762,11797,162813
112303,45995,9913,2.088e-05,0.1,107854,45596748,5165376485,455948435,1113259639,51204377095805,2.088e-06,2324.486126232,106914739.37604085,31746,19662,39521
60438,8929,15095,0.00108175,0.27,583790,36393207,539650902,134783255,912311610,8146030365690,0.00029207250000000005,266461.132711725,2379231453.9829926,31308,108581,56248
42770,49462,28457,0.01084252,0.01,22937950,14076127,2115489740,1407540134,1217105890,60200491531180,0.00010842519999999999,131964.949544428,6527250334.366498,952512,169504,3363121
